[4, -1, 5, 6, -2, -6, -6, -4, 11]
[8, 6, 5, 8, -4, 1, -2, -2, 0]
[-3, -3, 5, -2, 3, 2, 4, 8, 1]
[6, 4, 7, -1, -8, -6, -4, 2, 11]
[1, -6, -6, -5, 3, 4, 2, -5, 15]
[-6, -5, -8, 3, 2, 6, 7, -1, 12]
[5, -4, 6, 8, -8, -2, 1, -6, 12]
[-3, 7, -8, -1, 4, 5, -2, 6, 7]
[6, -2, -8, 2, 5, -1, 8, 8, 3]
[-3, 4, -4, 5, -4, 5, -8, 4, 11]
[8, 7, -1, 7, 6, -7, 2, 6, 0]
[8, -2, 8, -1, -4, -5, -6, 2, 12]
[2, 7, -6, -8, 8, 7, -6, -1, 13]
[-5, 4, -1, 5, -2, -2, -3, 5, 8]
[-2, 3, 3, -4, 8, -3, 1, -2, 7]
[-4, 3, -5, -2, -4, -1, 8, -5, 16]
[-1, 3, 4, 4, 4, 2, -2, -4, 3]
[-4, -3, 1, -4, -1, 8, -4, -4, 16]
