[3, -4, -4, 3, 2, 1, 7, 7, 0]
[7, 6, 5, 4, 1, 2, 4, -8, 0]
[4, -4, -4, -2, 2, -1, -6, -5, 16]
[2, 3, 7, 6, 6, 1, -8, 5, 0]
[-4, 1, 4, -4, 8, 3, 8, 5, 0]
[-1, -2, 5, -6, -5, 2, -6, 4, 14]
[1, 5, -2, -6, -4, -2, 6, -4, 12]
[-3, 3, -4, 2, -1, -2, -4, -2, 12]
[-8, -2, 3, 8, 1, -6, 4, -6, 16]
[1, 1, 1, 2, -3, 1, 2, 2, 0]
[-8, -7, 8, -4, 3, 8, -4, -1, 16]
[0, -2, -1, 2, -2, 8, -2, -1, 6]
[4, -5, 2, -3, -5, -8, 2, 3, 16]
[-1, 3, -2, -2, 1, 2, -2, 4, 5]
[-1, -2, 2, 3, 2, -8, -8, 1, 16]
[-2, 1, -1, -1, 0, -8, -1, -2, 13]
