[-6, -2, 1, 4, 6, 4, 7, 7, 0]
[8, 6, 8, 5, 2, -4, 1, -4, 0]
[5, 2, 8, 6, -4, 1, -3, 5, 0]
[5, 4, 6, -3, -1, 2, 8, -8, 5]
[-3, 2, -5, -3, -3, -1, -4, -2, 16]
[5, -2, -5, -2, 8, 4, 1, 4, 3]
[-2, 8, 8, -1, 4, 7, -5, 6, 0]
[2, 7, -8, 7, 2, 7, 6, 1, 0]
[6, -8, -6, -5, 5, 8, -3, -2, 16]
[3, 6, -3, -1, 4, -5, -4, -3, 11]
[1, -3, -3, 2, -1, -2, 1, -3, 9]
[-4, -2, 1, -4, -4, 2, -3, 2, 13]
[-3, -4, -3, 2, -1, -7, -2, 3, 16]
[3, -6, 6, -4, -2, -6, -3, 4, 15]
[-7, -2, 3, -2, 8, -1, 3, -8, 16]
[4, 8, -3, -1, -5, -2, 8, 8, 6]
[-8, -3, 1, 1, -2, 3, -3, -3, 16]
[-1, 8, 2, 3, -3, -3, 8, -1, 5]
