[6, -4, -4, 3, 3, 1, 2, 7, 0]
[8, 4, 8, 2, 2, -1, -3, -3, 0]
[-5, -1, 5, -5, -2, -4, -2, 4, 13]
[-7, 2, 6, 6, 1, 5, 2, 5, 0]
[-5, 2, -6, 5, -1, -4, 2, -6, 16]
[8, -6, 2, -8, -8, 2, 5, -1, 15]
[-3, 0, -8, -6, 1, 8, 1, -2, 16]
[4, 1, 2, -4, 6, -5, 2, -5, 8]
[4, 2, -6, -6, -6, -3, 1, 2, 16]
[8, -1, -8, 6, 2, 8, 0, 5, 1]
[-3, -1, 0, 1, -3, 4, -3, 2, 7]
[8, 7, 7, 8, -8, -1, 0, -6, 7]
[1, -2, 2, 2, 3, 1, -1, 1, 0]
[-3, -1, -5, -1, 8, -2, -5, -3, 16]
[-1, 1, 1, -1, 2, 0, 2, 8, 0]
[-1, 1, -1, 1, 0, -1, -1, 0, 3]
