[7, -2, -1, 2, 2, -1, 3, -3, -3]
[5, -3, 2, 2, -1, 3, 3, -1, -3]
[8, 1, 1, -3, -3, -2, 3, -3, 2]
[12, -2, -3, 5, -2, -1, -5, -4, 5]
[8, -2, -2, 3, -1, 1, 3, -3, -3]
[11, -2, -1, -3, -3, 3, -2, 1, -3]
[4, 1, 0, 1, -2, -2, 2, 2, -2]
[9, 3, -3, -3, -2, -2, -1, 2, -1]
[3, -1, 0, -2, 2, -2, 2, 1, 2]
[2, 0, 1, -2, 1, 2, 2, -2, 2]
[2, 1, -2, 1, 2, 1, 2, 2, -2]
[6, 4, -1, -4, 2, 3, -3, 2, -2]
[9, 1, 3, -3, 2, -1, -3, -3, -2]
[9, 1, 3, -3, 2, -2, -3, -3, -1]
[6, -2, 2, -1, -2, -2, -1, 2, 2]
[2, -2, 1, 2, 2, 1, -2, 1, 2]
[13, -3, -2, -3, -1, 1, -3, -2, -2]
[3, 3, -2, 3, -1, 1, -3, 2, 3]
