[11, 1, -3, 3, -3, -3, -2, -2, -1]
[2, -2, 1, 2, 2, -1, 2, 2, -1]
[6, -1, 1, -2, 2, -2, -2, 2, -1]
[4, -1, 2, -1, 1, 2, -2, -2, 2]
[5, -2, 2, 2, 2, 1, -2, -2, -1]
[3, -2, 3, -1, 1, -3, 2, 2, 3]
[4, 0, -2, 2, 2, -2, 1, 1, -2]
[6, 2, 2, -3, -2, 1, 3, -3, -1]
[8, -1, -1, -2, -2, -2, 2, 2, -2]
[6, -1, 1, -2, 2, -2, 2, -2, -1]
[3, 1, -2, -1, 2, 1, -2, 2, 2]
[11, -1, -3, -2, -3, -2, 1, -3, 3]
[3, 1, -2, -1, 2, 1, 2, -2, 2]
[6, -1, -2, 2, -1, 2, -2, 2, -2]
[4, -3, 3, 1, 1, 3, -2, -2, 2]
[2, 2, 2, 1, -2, -1, 2, -1, 2]
[10, -3, 3, -3, -3, 2, -1, -1, -2]
[7, 0, -2, -1, 1, -2, -2, -2, 1]
[11, -2, -3, -1, -3, -2, -3, 1, 3]
[2, 2, 2, 1, -2, 1, -2, 1, 2]
[6, 2, 2, -3, -2, 1, -3, 3, -1]
[6, -1, -2, 2, -1, 2, 2, -2, -2]
