[6, 2, -2, -2, -2, 1, 1, 1, -2]
[2, 2, 2, -2, 2, 1, -1, 1, -1]
[7, -2, -2, 2, -1, 2, 1, -2, -2]
[8, -2, 2, -2, -1, -2, -2, -1, 2]
[6, -1, 2, 2, -1, -1, -1, -2, -2]
[12, 1, -5, 4, -3, -2, -5, 4, -2]
[2, 1, 1, 2, -2, 2, -1, -1, 2]
[12, 3, 3, -3, -1, 1, -4, -2, -4]
[5, -2, 1, 0, -2, 2, -2, 2, -1]
[10, -1, -3, -3, 2, -1, -1, -2, -2]
[2, 1, 2, 1, -2, -2, 2, 0, 2]
[3, -3, 3, 2, 1, 3, -1, -2, 3]
[7, -1, -2, -2, -2, 1, 1, -2, 2]
[7, -2, -2, 1, 1, -2, -1, -2, 2]
[2, 1, -2, 2, 2, 1, 2, 2, -2]
[2, 2, -1, -1, 2, -2, 2, 2, 2]
[8, 1, -3, 1, 2, -3, 3, -2, -3]
[4, -2, 3, 4, -2, -4, 4, 1, 2]
[11, -3, -2, -2, 3, -3, -3, 1, -1]
[2, 2, -1, -1, 1, 2, 2, -2, 2]
[7, -3, 1, -3, 2, 3, 2, -1, -3]
[9, -2, 1, -1, -3, -3, 2, 2, -3]
[9, 3, -1, -2, -3, -3, -3, 2, 1]
[2, 2, -2, 1, 1, 2, -2, 2, 2]
