[8, 2, -1, -2, -2, -1, 2, -2, -2]
[3, 1, -1, 1, -1, -1, -1, 1, 1]
[3, 1, -1, 1, -1, -1, 1, -1, 1]
[0, 4, 4, 4, 3, -2, -1, -1, 1]
[7, 2, -2, -1, -2, 1, 2, -2, -2]
[0, 6, 6, -1, 4, 6, -2, -2, -1]
[2, -2, 2, 1, -2, 1, 2, 0, 1]
[7, -2, 2, -2, 1, -2, -1, -2, 0]
[0, 0, 3, 2, 1, 1, 2, 3, -3]
[5, 2, -1, -2, 0, 1, -2, -2, 2]
[7, 0, 1, -2, -2, -2, -2, 2, -1]
[7, -1, -2, 1, -2, 2, -2, 1, -2]
[0, -1, 4, 6, 6, -2, -1, 6, -2]
[7, -2, -2, 2, 1, -2, -1, -2, 2]
[0, -2, 5, 7, -1, -2, 7, 6, -2]
[5, -2, 0, 2, -1, -2, 2, 1, -2]
[9, -2, -2, -1, 0, 1, -2, -2, -2]
[9, -2, -2, -2, 1, 0, -1, -2, -2]
[0, -1, -1, -1, -1, 3, 4, 4, 4]
[0, 3, -2, -2, 4, 2, 0, 1, 4]
[0, 4, 3, 4, 4, -2, 1, -1, -1]
[5, 1, -1, 1, -1, -1, -1, -1, -1]
