[335, 166, 164, 169, -1, -500, 336, 168, 0]
[-496, 2, 1, -494, 2, 500, 499, 6, 490]
[11, -22, 1, -1, 31, 11, 1, 20, 1]
[494, 500, 3, 2, -499, 3, -1, 498, 0]
[-3, 166, -167, -164, -1, -1, -164, -167, 500]
[13, 13, 2, 2, 0, 0, 1, -10, 7]
[497, -496, 1, 499, -1, -500, 499, -3, 500]
[-2, 3, -1, -1, 3, -3, -3, 2, 7]
[-2, -2, -1, 0, -2, -2, -2, 1, 9]
[1, -497, -1, -1, -1, 2, 1, -2, 500]
[500, -1, -500, -498, 500, 0, 498, 499, 499]
[-1, -2, 500, 1, -2, 500, -495, -2, 500]
[-1, -1, -2, 1, 2, 3, -6, -2, 10]
[-1, -2, 500, -1, 500, -2, -494, -2, 500]
[6, 7, 7, -8, 0, 0, 7, -1, 2]
[0, 1, 1, 1, 2, 0, -3, 2, 2]
[500, -1, -1, 1, 1, -2, 1, 0, 2]
[500, 0, -1, -1, -1, 0, -1, -1, 4]
