[1, -3, -3, 1, 5, 5, 2, 4, 0]
[-2, 7, 5, -2, -1, 7, -1, 4, 0]
[-2, -164, -164, -1, -165, -165, -5, 162, 500]
[4, 6, 500, 5, -2, -2, -1, -1, 0]
[2, -4, 2, -3, -1, -4, 3, -1, 9]
[2, 2, -4, -3, -4, -1, 3, -1, 9]
[-5, 1, -5, 2, 2, 3, -3, -5, 13]
[-2, 8, 3, 2, 14, -28, 1, 6, 24]
[250, 248, 250, 251, 250, 251, 251, -499, 0]
[-3, 1, 500, -496, 2, -1, -2, -1, 500]
[-1, -3, 1, 3, -2, 3, -3, -2, 8]
[1, 1, -1, 1, 2, -498, -1, -2, 500]
[2, 2, 0, -1, -2, 1, 1, 3, 1]
[-2, -3, 3, -2, -2, -1, 3, -1, 8]
[498, -500, 500, 500, 1, 499, 500, 500, 0]
[1, -1, 1, -1, -1, 1, -1, 0, 3]
[-1, 2, 1, 4, -5, -7, 4, -7, 16]
[500, 499, 499, -1, 500, -1, -498, 500, 0]
[-1, 0, 0, -1, 1, -1, 1, -1, 3]
[0, 1, 1, -1, 1, 1, -2, 0, 2]
[0, -1, -1, -1, 1, 1, -1, 0, 3]
[-2, -2, 0, 1, 1, 1, -1, -2, 5]
[0, 0, -1, -1, -1, 500, 500, -1, 3]
