[2, 2, 10, 4, 4, 8, -5, -5, 0]
[-125, 124, -375, 250, 249, 500, 126, 500, 0]
[-7, -4, -3, -1, 5, -6, -6, -2, 22]
[3, -2, -2, -3, -3, -1, 3, -1, 8]
[4, 6, 6, 5, 2, -7, 1, 3, 0]
[-4, -1, 5, -4, -3, -2, -2, 5, 11]
[499, 167, 499, 333, -500, 167, 1, 166, 0]
[251, 249, -500, 250, 500, -250, 250, -250, 500]
[-3, 2, -5, 5, -4, -2, -4, -1, 14]
[4, -3, 4, -3, 1, -3, 1, 1, 5]
[-250, 500, 500, -125, -124, -124, 126, -125, 499]
[1, 1, -2, -3, -2, 3, -3, 2, 7]
[-1, -1, -1, -1, 4, 4, 4, 3, 0]
[-2, -495, 1, 2, -1, -2, 2, -2, 500]
[-3, -1, -2, -2, 2, -1, -1, -493, 500]
[500, 84, -83, -83, -166, -83, -83, -166, 500]
[-166, -166, 500, -166, -166, 500, 0, 0, 500]
[-4, 6, -3, -1, -1, 2, 500, 500, 6]
[0, 0, 500, 500, 500, -500, 500, 500, 0]
