[11, 4, 1, 7, 7, -13, -2, 12, 0]
[-375, -123, 1, -250, 250, 500, 125, 376, 248]
[330, 500, 3, 2, 498, 167, -499, -1, 0]
[500, -285, -72, -213, 357, 71, 500, 142, 71]
[-5, 9, -11, -5, -10, -1, -3, -5, 30]
[500, 498, 497, 497, -500, -1, 1, 3, 1]
[1, -496, 1, 3, -3, -4, -1, 3, 500]
[-1, -500, -2, 1, 498, 500, 500, -497, 500]
[-499, 500, 498, 0, 500, -1, 500, -499, 500]
[-100, -100, -99, 0, 1, -101, -100, -100, 500]
[1, -2, -1, -1, -497, 2, -1, 1, 500]
[1, -2, 2, -2, -1, -1, 2, -496, 500]
[-1, -2, 2, 1, -2, 2, -2, -2, 7]
[0, 1, 1, -1, -1, 0, 0, 1, 1]
[-2, -1, 3, 3, -2, -12, 1, -2, 18]
[500, -1, -1, 1, 0, 0, 1, -1, 2]
[500, 0, -1, -1, -1, 0, -1, -1, 4]
