[100, -199, -301, 200, 300, 400, 500, 101, 0]
[252, 500, 499, 252, 247, -250, 1, -251, 1]
[-2, -1, 499, -500, 500, -3, 497, 498, 6]
[3, -486, -1, -5, -5, -3, -2, -4, 500]
[-4, -493, 2, 3, 5, -3, -5, -1, 500]
[1, 3, -2, -3, 2, 4, -3, 1, 4]
[3, 5, 7, 7, -8, 2, 3, 1, 0]
[498, 500, -2, 497, -500, -2, -1, 499, 5]
[-3, 2, -2, -1, -3, -1, 2, -493, 500]
[-2, -3, -2, 3, 1, 3, -3, -4, 10]
[500, -500, 500, 498, 1, 0, 499, 500, 0]
[-166, 1, 1, -166, -166, 500, -166, 165, 498]
[-7, -1, -6, 6, -1, -2, -9, 12, 23]
[-1, 1, -1, -1, 2, 3, 2, 3, 0]
[1, 499, -1, 500, 500, -499, 500, -500, 500]
[12, 0, 12, 5, 1, 12, -1, 12, 0]
[2, 0, 5, 3, -1, -13, 3, 3, 11]
[-1, -2, 2, -1, -1, 2, 4, -3, 7]
[1, 1, 2, -3, 3, 0, 3, 3, 0]
[-2, -1, 2, -7, 1, -2, -1, 5, 11]
[-1, 1, 0, -1, 1, 0, -1, 1, 2]
[-4, 1, 1, -1, 2, 1, 500, 1, 3]
[17, 0, -34, -3, -18, 1, 500, -5, 59]
[-1, -1, -1, -1, 0, -1, 500, 500, 4]
