[500, 500, 250, 376, -1, -124, -251, -127, 0]
[-1, -251, -247, -249, 499, 500, 252, 500, 0]
[-1, -2, 4, -2, -3, -4, 2, -4, 11]
[-167, 165, -499, 168, 500, 167, -166, 331, 332]
[500, 4, -3, 3, -2, 3, -6, 2, 3]
[-9, -6, 2, -7, 5, 3, 9, 2, 11]
[-2, -2, -1, 3, -1, 3, -2, -1, 6]
[-126, 250, -124, -126, -124, -124, -126, 250, 500]
[410, 155, 421, 205, -500, -234, 136, -233, 442]
[-1, 2, -1, 2, 0, 1, 500, 1, 0]
[20, 21, 21, 21, 10, -30, -21, -31, 40]
[1, -1, 1, 0, 0, -3, -1, 1, 4]
[0, 1, -1, -1, 1, 0, 1, -1, 2]
[0, -1, -1, 1, 1, -1, 1, 0, 2]
[1, -100, -100, -100, 99, -100, -100, -100, 500]
[1, 0, 1, -2, 0, 3, -2, -2, 5]
[0, 0, -1, -1, -494, -4, 1, 1, 499]
[0, -249, -249, -247, -2, 500, 500, -2, 500]
[500, 500, 500, 500, -500, 500, -500, 500, 0]
