[245, -246, -246, -2, 248, 247, 249, 495, 0]
[6, 500, 4, 500, -2, -1, -3, -1, 0]
[-3, 500, 5, -3, 6, 6, -2, 2, 0]
[-127, -126, 500, -124, -249, -1, -123, 500, 500]
[16, -14, -13, 16, 3, 2, 16, 2, 9]
[-4, -1, -2, 2, -5, 3, 4, -5, 12]
[101, 1, -201, -200, 100, -200, -99, 101, 500]
[-2, 1, -489, -5, -3, 4, -2, -4, 500]
[-3, 1, -1, -1, 3, -3, 2, -3, 8]
[498, 500, 1, -499, -2, -499, 500, 498, 500]
[-2, -2, -2, 2, -1, 1, -2, 0, 7]
[-1, -2, 2, 2, 1, -1, -2, -1, 5]
[3, -1, 3, -3, 1, 2, -2, -497, 500]
[-1, 2, -1, 2, 1, -1, 1, 1, 1]
[1, -1, 1, -1, -2, -2, 2, -2, 6]
[498, 499, 499, 500, 1, 500, -500, 500, 0]
[3, -2, -1, -2, -1, -1, -3, 3, 7]
[-1, 1, 0, 0, -1, -497, -1, -1, 500]
[-4, -4, 1, -494, -2, 2, 500, 1, 500]
[0, 500, 2, 2, -1, 500, 500, -1, 0]
[500, 500, 0, 0, 500, 500, 500, -500, 0]
