[-63, -63, -1, -128, 128, 193, 256, 256, 0]
[4, 6, 11, 256, -2, -3, 1, -4, 0]
[-3, -5, -4, 2, -1, 3, -244, -5, 256]
[5, -1, 6, -2, 5, -2, -4, 4, 3]
[-1, 81, -85, -84, -4, -84, -83, 80, 256]
[3, -4, -2, 1, 3, -2, 5, -4, 7]
[3, 6, 1, 2, -3, 5, 5, -4, 1]
[-255, 256, 254, -1, 256, 254, -254, -1, 256]
[-5, -5, 256, 2, -1, 3, 256, 2, 6]
[-65, -63, -65, 256, 2, -63, -62, -3, 256]
[-63, 128, 256, 65, -193, -192, 256, 65, 256]
[256, -1, -255, 256, 256, 253, 254, -1, 1]
[1, -2, 3, -2, 1, -2, -2, 1, 5]
[256, 253, -1, -2, -254, 256, 252, -253, 256]
[-1, 1, -1, 1, 2, 1, 1, 2, 0]
[256, 256, 254, -1, 256, -1, -255, 256, 1]
[256, 146, 1, 256, -256, 256, -147, 256, 256]
[-107, 64, 9, -65, -64, 116, 0, 65, 171]
[256, -42, -42, -42, -85, -42, -85, 256, 256]
[-1, 256, 0, -7, 2, 3, 256, 2, 5]
[-1, 256, 0, 256, -1, 0, 256, -1, 2]
