[-1, -4, 256, -2, 10, 6, -3, 7, 0]
[253, 3, 256, 251, -254, -1, 250, 2, 0]
[1, 3, -256, 1, 256, 253, 253, 254, 0]
[-1, -43, -84, 0, -42, -42, -84, 83, 212]
[-2, -2, 3, -2, -1, 0, -4, -4, 11]
[52, 47, 3, 4, 45, 1, 45, -50, 1]
[1, 92, 192, 2, -93, -93, 184, 192, 0]
[-1, 4, -4, -3, -1, -3, 1, -4, 12]
[-1, -3, -2, -1, -2, 3, 1, 2, 6]
[-5, -5, 3, 4, -2, -1, -1, -5, 14]
[-127, 255, -256, 256, 127, 256, 1, -129, 256]
[0, 2, 2, 1, 0, 1, -2, 2, 0]
[3, -3, -251, 1, 3, -1, -2, -2, 256]
[2, -2, 1, 1, -1, 0, -1, 2, 2]
[1, -1, -1, -1, 1, 1, 256, -2, 4]
[1, -87, -30, 1, -30, 67, 256, 0, 146]
[4, -1, -2, -15, -7, -1, 256, -1, 26]
[-1, 0, -1, -1, 256, -1, 256, -1, 4]
