[253, 256, 256, 255, -4, -254, 3, 2, 0]
[-4, -6, 2, 3, 5, 7, 8, 8, 0]
[-63, 1, -65, -3, -63, 1, -65, -62, 256]
[1, 29, 35, 28, 6, 256, -56, 29, 20]
[1, 4, -5, 3, 1, 3, 4, 2, 0]
[127, 128, 256, -129, 127, 128, 256, -129, 2]
[4, 2, -1, 3, 5, -2, -5, -3, 6]
[128, -63, -127, -126, 126, 63, -2, 64, 191]
[3, -4, 4, -2, -2, -4, -1, 2, 9]
[1, -250, -3, 2, -1, -2, 1, -3, 256]
[-63, -64, -63, 1, -3, -64, -63, 256, 256]
[-1, -2, 0, 1, 2, -2, 2, -253, 256]
[-2, -2, 1, 1, -1, 2, -2, -2, 7]
[-128, 128, -2, -1, -63, -63, 128, -1, 256]
[-1, -1, 256, -2, 256, -252, -2, 1, 256]
[4, 4, -4, -25, -6, 3, 6, 3, 31]
[1, -1, 1, -1, 1, 1, -1, -1, 3]
[-5, 1, 2, -2, 4, 3, 1, -4, 9]
[4, 5, 4, -4, 2, -1, 4, -11, 11]
[-1, 255, 256, -1, -1, 256, -256, 256, 3]
