[256, 65, -129, 1, 193, 127, -128, 64, 0]
[4, 255, 256, 252, -4, -250, 1, -2, 0]
[-126, -123, 1, -7, 128, 255, 256, 131, 0]
[-1, 256, 3, -4, -1, 256, 2, -2, 2]
[-2, 1, 0, 2, -2, -1, 0, -1, 4]
[-2, -1, 0, -1, -2, 1, 0, 2, 4]
[3, -1, 1, 0, 1, 2, -3, -2, 3]
[164, 210, -256, -210, 256, -46, 46, 0, 256]
[256, -256, -1, 0, -1, 1, 256, 256, 256]
[2, -1, 1, 5, 3, -3, -1, -3, 5]
[0, 256, -256, 256, 255, 256, 1, -1, 1]
[16, -37, 9, -2, 13, -3, 8, 16, 32]
[1, 0, 1, 0, -1, -1, -1, 1, 2]
[-1, -1, -1, 1, 1, -254, 1, 0, 256]
[1, -2, -2, 1, -1, -249, -2, -2, 256]
[-1, 0, -1, -253, 1, -1, -1, 0, 256]
[-1, 2, 256, 7, 6, -11, -1, 0, 10]
[1, 0, 256, 0, -1, -1, 256, -5, 6]
[-256, -1, 256, -1, 256, 255, 256, 0, 2]
