[192, 129, 255, 190, -65, -126, -64, -1, 0]
[-4, -3, 2, -3, 4, 8, 8, 256, 0]
[1, -6, -6, -5, 3, 4, 2, -246, 256]
[-1, 256, -169, 84, 84, 84, -86, 169, 87]
[2, -1, -3, 1, 1, -1, 3, 3, 2]
[-85, 85, -86, 1, -85, 1, 85, -86, 256]
[-253, 252, 253, -254, 256, -2, 252, -1, 256]
[-3, -1, 2, 2, 3, 1, -3, -2, 6]
[250, -3, 251, 256, -253, -2, 1, -251, 256]
[3, 1, 3, -251, -4, -2, -3, 2, 256]
[-1, -2, 256, -2, 2, -254, 1, 256, 256]
[2, 2, -1, -3, 3, 2, -2, -1, 4]
[-4, 3, -1, 4, -2, -2, -2, 4, 7]
[0, 1, -1, 256, -1, 256, -2, 1, 2]
[-1, 0, 1, -1, -1, 1, -1, -1, 4]
[-1, 1, -2, -1, -1, -1, 2, -252, 256]
[3, 3, 2, 256, 256, -1, 1, -3, 1]
[-2, 1, 2, 256, 256, 2, 2, 1, 0]
[-1, -1, -1, 256, 256, -2, 1, -1, 5]
[256, -1, 0, 256, 256, -1, -1, -1, 3]
