[208, 92, 47, 116, -3, -256, 211, 116, 0]
[-252, 2, 1, -250, 2, 256, 255, 6, 246]
[4, -255, 1, -1, 256, 252, 1, 254, 0]
[86, 256, 84, 84, -256, 86, 1, 171, 0]
[-83, 85, -86, -3, 1, 1, -83, -87, 256]
[3, 2, 3, 3, -1, 0, -1, -1, 0]
[-2, 2, 1, 0, 1, -1, -2, 2, 3]
[-2, -249, -1, 0, -2, -2, -2, 1, 256]
[1, -3, -1, 3, 1, -4, 3, -3, 7]
[1, 2, 256, -255, -1, 253, 256, -256, 256]
[256, 2, -3, -3, -1, 0, -3, -1, 8]
[3, 2, -1, 3, -1, 0, 3, -1, 0]
[-1, -2, 256, -1, 256, -2, -250, -2, 256]
[0, -44, -17, 1, 11, 256, -1, -80, 141]
[-1, -1, 1, -254, -1, 256, 2, -2, 256]
[0, -1, 256, 256, -1, 256, -1, -1, 3]
