[-5, 6, 15, 4, 11, 18, -1, -13, 0]
[-2, 4, -6, -3, 9, 7, 1, 11, 0]
[256, 254, 191, 127, -64, -129, -63, -1, 1]
[-2, -6, 5, 0, 4, -2, 6, -1, 5]
[3, 5, -3, 256, -5, -3, 1, 1, 5]
[1, 5, -3, -7, 7, -4, -3, 2, 10]
[-256, 4, 5, -2, -3, 7, -2, 1, 256]
[256, -256, 255, -1, -255, 256, 256, 254, 256]
[1, -2, -4, -2, 2, -1, -4, 256, 9]
[0, -1, -252, -1, 1, -2, 256, -2, 256]
[-1, 0, -1, -1, -1, 1, 0, -1, 4]
[3, -1, 6, -1, -5, -1, -4, -1, 11]
[-2, -253, -2, 256, -1, 1, 1, 2, 256]
[2, 0, -2, 2, -253, 1, -1, -2, 256]
[0, 1, -2, 2, -1, -253, -1, -1, 256]
[2, 2, 1, 3, -1, 1, -3, 1, 1]
[128, 256, 129, -127, 256, 0, -129, 0, 0]
[256, 256, 0, -256, 256, 256, 256, 0, 0]
