[253, 4, 2, 249, 6, -256, 254, -1, 0]
[-171, 43, 42, -127, 128, 256, 213, 41, 43]
[27, -67, 7, -1, 35, 16, 7, 83, 25]
[250, 256, 2, 2, 253, 4, 1, -256, 0]
[-3, 5, -6, -3, -245, -1, -3, -1, 256]
[3, 2, 3, 3, -1, 0, -1, -1, 0]
[-2, 2, 1, 0, 2, -1, -2, 1, 3]
[1, -127, -2, 127, -127, -128, 127, 1, 256]
[1, 2, 3, -2, -2, 0, 3, -1, 2]
[-2, -2, -1, 0, 1, -2, -249, -2, 256]
[2, 2, -3, -3, -1, 0, -3, -1, 8]
[3, 2, -1, 3, -1, 0, 3, -1, 0]
[-1, -2, 256, -1, -2, -250, -2, 256, 256]
[-3, -1, -6, 3, -9, 256, -4, 256, 19]
[-1, -1, 1, -254, -2, 256, 2, -1, 256]
[0, -1, 256, 256, -1, 256, -1, -1, 3]
