[13, 22, 22, 8, -11, 1, -11, 9, 0]
[-1, -3, -3, 5, 7, 2, 7, 2, 0]
[1, -2, -3, -125, 124, -127, 125, -126, 256]
[-4, 2, 2, 256, 2, -1, 2, 3, 0]
[3, 1, 1, -6, 3, 4, 3, 4, 1]
[-2, -6, -243, -4, -3, 256, -3, -1, 256]
[-96, 63, -64, -33, 33, -63, -64, -32, 256]
[-5, -4, 3, -2, -246, -3, 2, -1, 256]
[128, -128, 128, 129, 129, 256, -127, -128, 127]
[3, 2, 2, -1, -4, -2, -4, -1, 8]
[1, 2, -2, 2, -2, 256, 1, -2, 3]
[-8, 1, 24, -69, 0, 23, 0, -1, 77]
[1, -2, -2, 1, -2, 0, -2, 256, 6]
[1, -85, 86, -86, 256, -85, -86, 85, 256]
[-36, -74, 37, 256, -73, -37, -36, -73, 256]
[12, 12, 11, 12, 7, -7, -1, -14, 10]
[256, 5, 4, -1, -6, 2, 256, 256, 0]
[1, -2, -2, 0, 1, -2, 1, -1, 5]
[-4, 256, -5, 1, -2, -2, 9, 256, 11]
[256, 256, 255, 256, 256, 256, -256, 256, 0]
