[2, -6, -11, 8, 10, 15, 5, 256, 0]
[4, 6, 5, 4, 1, -3, -3, 1, 0]
[24, -67, -20, -64, -64, -41, -44, -21, 256]
[-3, 4, 256, -254, 255, 1, 252, 251, 2]
[-4, -249, 2, 3, 5, -3, -1, -5, 256]
[4, 6, -2, 3, -6, -2, 5, -1, 5]
[3, 5, 7, 7, -256, 2, 1, 3, 248]
[1, 3, -2, -3, 2, 256, 1, -255, 256]
[-2, 256, -3, -1, -251, 1, -2, 256, 256]
[-2, -3, -2, 3, 1, 3, -4, -3, 10]
[256, -256, 256, 1, 2, -1, 256, 3, 252]
[-3, -1, -1, -2, -3, 3, 3, -249, 256]
[-3, 1, -3, 2, 1, -250, 256, -3, 256]
[-86, 84, 87, 83, 86, -170, -170, 256, 256]
[-2, -1, -3, -3, -245, -3, -2, 1, 256]
[1, 1, 1, 1, 1, 2, 1, -1, 0]
[1, -2, 2, 1, -1, -1, 2, 2, 2]
[10, 10, 10, -25, 11, 10, 22, 11, 4]
[-1, -6, 1, -4, 2, 0, 3, 5, 9]
[2, 0, -1, 3, 3, 2, -3, 3, 1]
[-102, 43, 256, -62, -57, 73, 72, -73, 221]
[-1, -1, 256, -1, -1, 1, -1, 1, 4]
[-1, -1, 256, -1, -253, 0, 256, -1, 256]
