[2, -1, 1, 8, -7, -3, 6, 7, 2]
[-1, 0, -3, -5, 4, 2, 8, 7, 2]
[8, 5, 2, 5, 0, 1, -4, -2, 0]
[-2, 1, 0, 3, 1, 2, -1, 3, 0]
[8, -6, -2, 8, 0, -3, 5, 2, 3]
[-3, -1, 2, -3, -1, 0, 8, -3, 8]
[3, -2, -1, -2, 2, -1, -3, -3, 9]
[8, 2, 1, 0, -2, 1, -3, -3, 5]
[-8, 1, -8, -1, 1, 0, 1, 0, 16]
[1, 0, 1, 1, -1, -1, 1, 8, 0]
[-8, -1, 0, 8, -1, 7, 0, 8, 2]
