[6, 8, 6, 5, -2, -3, -2, 1, 0]
[2, -1, -4, -3, 8, 6, 8, 8, 0]
[-2, 1, 3, 8, 8, 8, -2, 1, 0]
[3, 1, 8, -2, 8, 1, 8, -2, 0]
[8, 8, -8, 2, -2, 1, -3, 8, 9]
[2, -2, -3, -3, 1, 1, -3, -3, 11]
[-3, 1, -3, 2, 8, -3, 1, -3, 9]
[8, -8, 1, 8, 8, -8, -6, 7, 14]
[1, -3, 8, -3, -2, -2, 8, -1, 8]
[-2, -2, 8, 8, -2, 8, 1, -1, 5]
[8, -2, -2, 8, -2, 1, 1, -2, 6]
[-2, -1, 8, -2, 8, -2, -2, 1, 7]
[-5, 8, 4, -5, 3, 8, 8, 4, 2]
[-2, -2, -1, -1, -2, 8, -2, 8, 8]
[-1, 1, 0, 1, -1, -1, 1, 1, 2]
[-1, 1, -1, 0, -1, 1, -1, -1, 4]
[0, 1, -6, -4, -1, -1, 1, -1, 12]
[-4, -1, -1, 0, -1, -8, -1, -1, 16]
[-1, -1, -1, -2, -2, 1, 2, -2, 8]
[-1, -1, -1, 1, -1, 1, 0, 1, 3]
[-1, -1, 0, -1, -1, -1, 1, 1, 4]
[0, 8, 1, -1, -1, -1, -1, -1, 4]
[0, 8, -1, -1, -1, -1, -1, 8, 4]
