[-3, 8, 4, -2, 6, 8, -3, 1, 0]
[2, -4, -4, 1, 7, 7, 8, 2, 0]
[8, 5, 2, 8, -4, -4, 3, 3, 0]
[-2, 6, 3, 8, 8, -5, 2, -5, 4]
[-3, -6, 0, -2, -1, -3, -3, -1, 16]
[8, 1, 0, 8, -8, 8, 7, -1, 1]
[8, -1, 0, -2, -2, -2, 8, -1, 6]
[-4, 2, 1, -4, -3, 8, 2, -3, 10]
[-1, -1, 0, 1, -1, 1, -1, 0, 3]
[8, 8, -1, -1, -2, -2, -2, 1, 6]
[8, -2, -1, -2, 8, -2, -2, -1, 8]
[8, -4, -1, -2, -8, 8, -2, -1, 16]
[1, -4, 2, 3, 2, 0, 3, 4, 1]
[-1, 8, 0, -1, 7, 8, -6, 8, 0]
[-8, 7, 0, 8, 7, 6, -1, 8, 2]
[-1, -1, -1, -1, 1, 2, 8, 1, 2]
[-1, 0, 0, 8, 8, -1, 8, -1, 2]
