[1, -7, 8, 4, 4, 1, -2, 7, 0]
[2, 0, -4, -4, 1, 8, 8, 3, 1]
[1, 8, 5, 8, 2, -3, 1, -7, 2]
[-2, 0, 4, 6, 1, 7, -5, 3, 0]
[2, 8, 3, -1, -3, -1, 0, 3, 2]
[0, -1, -2, -2, -2, 8, 0, 1, 5]
[-1, -2, -3, 8, -2, -7, -1, -3, 16]
[-1, 0, 1, -1, 0, -1, 0, 1, 2]
[0, 2, -1, -1, 1, 1, -1, -1, 3]
[2, 0, 8, 2, 0, 1, -3, 1, 0]
[-1, 0, 1, 8, 0, -1, 8, -1, 2]
[8, 0, -1, 8, 8, -1, 8, -1, 2]
