[-1, -3, -3, -1, 8, 5, 8, 5, 0]
[1, 6, 4, 8, 2, -4, 5, -4, 0]
[0, -3, -3, -4, -2, -6, 5, -3, 15]
[1, 6, 4, 2, -8, 4, 7, 4, 0]
[4, 5, 8, 8, 4, 3, -8, 3, 0]
[-1, -3, -4, -4, -3, -1, -3, -1, 16]
[0, 1, 8, -3, 1, 1, 8, 1, 1]
[-1, -3, 3, 8, -8, 8, 5, 8, 4]
[-1, 8, -1, 8, 1, -2, -2, 8, 4]
[-1, 8, -1, 8, 1, 8, -2, -2, 4]
[8, -1, -7, -7, 8, 8, -3, 6, 11]
[-1, -2, 8, 8, -1, -2, -2, -2, 8]
[-1, -3, 8, -4, -2, 4, -4, -5, 16]
[-1, -3, -1, -3, -2, -2, -2, 8, 11]
[0, -1, -1, 1, 0, 1, 1, 0, 1]
[-1, 8, -8, -1, 0, 1, 0, 1, 9]
[0, 1, -1, -1, 8, -4, -4, -1, 10]
[8, -1, 8, -1, 8, -1, -1, 8, 3]
