[-1, 0, -5, -2, 6, 8, 8, 7, 0]
[6, 8, 8, 7, -1, 0, -2, -5, 0]
[-4, -2, 8, -3, 8, 2, 7, 5, 1]
[8, 1, 7, 3, -6, -1, 8, -5, 4]
[8, 8, 1, 6, 8, -8, -7, 6, 7]
[1, 8, 0, 1, -2, 8, -2, -1, 3]
[-5, -8, 3, 3, -1, -2, -2, 3, 15]
[8, -8, -8, 7, 8, 8, 0, 1, 8]
[-2, 8, -2, -1, 1, 8, 0, 1, 3]
[8, -2, -1, -2, 8, -2, -1, -2, 8]
[-1, -1, -1, 8, -2, -2, 8, 8, 5]
[0, -1, -1, 8, -1, -1, -1, -1, 5]
[-1, -1, -1, 0, -1, 1, 1, -1, 4]
[-1, 8, 8, -1, -1, -1, -1, 0, 4]
[-3, -1, 8, -3, 8, 1, 2, 0, 4]
[-1, -1, -1, -1, 0, -1, -1, 8, 5]
[-1, 3, -4, 8, 3, -1, -1, -4, 10]
[1, -1, -1, -1, 0, 1, 0, 1, 2]
[1, 1, -1, -1, 0, 1, -1, -1, 3]
[1, 1, 0, 0, -1, -1, 1, -1, 2]
[-1, -7, -1, 8, -1, 7, -7, 8, 16]
[-1, 1, -2, 1, -6, -5, -2, 3, 15]
[-5, -6, -1, 2, 1, -1, 1, -1, 13]
[8, -1, 8, -1, -1, -1, -1, 8, 4]
