[0, -3, -2, -3, -2, -2, 8, 7, 7, 8, 8]
[14, -5, -3, -3, -4, -5, 1, 0, 2, 3, 0]
[12, -2, -5, -3, -6, -5, 2, 3, 1, 4, 4]
[19, -7, -5, -6, -7, -6, 5, 3, 0, 4, 2]
[18, -5, -8, -8, -6, -2, 6, 4, 2, 3, 1]
[16, -4, -6, -3, -6, -5, 1, 0, 4, 1, 3]
[11, -5, 0, -2, -5, -4, 0, 3, 1, 2, 4]
[10, -5, -3, -5, -2, -1, 3, 0, 2, 3, 2]
[5, -3, -3, -1, -1, -1, 0, 2, 2, 2, 2]
[13, -7, -3, -5, -5, -1, 0, 3, 5, 2, 4]
[14, -4, -1, -8, -11, -5, 10, 6, 5, 3, 10]
[8, -2, -4, -3, -1, -3, 2, 3, 3, 1, 0]
