[20, -7, -5, -5, -9, -4, 0, 4, 3, 1, 2]
[5, -3, -1, -4, 0, -4, 3, 1, 1, 5, 2]
[0, -1, 0, -4, -2, -1, 4, 6, 4, 2, 1]
[1, 0, -1, 0, -2, -2, 0, 1, 4, 2, 2]
[0, -2, -1, -1, 0, -4, 2, 1, 4, 6, 4]
[10, -2, -4, -3, -1, -6, 3, 0, 3, 2, 0]
[1, -1, -2, 0, -1, 0, 2, 2, 0, 0, 3]
[0, -4, -2, -1, -1, 0, 4, 2, 1, 4, 6]
[1, -1, 0, -1, -2, 0, 0, 3, 2, 2, 0]
[1, 0, -4, -3, -1, -2, 7, 4, 3, 1, 3]
