[11, 0, -2, -6, -6, -3, 3, 4, 5, 1, 0]
[11, -2, -6, -4, -2, -6, 3, 3, 5, 1, 5]
[0, -1, -3, 0, -2, -1, 6, 6, 6, 4, 6]
[0, -3, -1, -1, -2, -3, 8, 6, 7, 8, 7]
[10, -4, -4, -2, 0, -5, 4, 0, 3, 2, 1]
[18, -6, -6, -6, -6, -4, 3, 3, 0, 2, 2]
[15, -5, -3, -6, -6, -4, 5, 1, 2, 0, 4]
[14, -4, -4, -3, -5, -5, 0, 1, 1, 2, 3]
[13, -6, -6, -2, -3, -5, 1, 3, 4, 4, 2]
[28, -12, -7, -9, -11, -10, 5, 2, 4, 7, 3]
