[4, -3, -2, -2, -4, -6, -4, 1, 16]
[7, -5, 2, -7, 8, -8, 6, -1, 13]
[-8, 4, 2, -1, -3, -5, 8, 2, 12]
[-2, -3, -1, -3, 1, 2, -1, -3, 10]
[-3, 2, -5, 4, 1, -4, -5, -4, 16]
[-3, -1, 2, 3, -2, 3, -4, 8, 6]
[2, 4, 2, -4, 3, 4, -3, -1, 4]
[1, 8, -2, -4, -3, 8, -2, -3, 10]
[-3, -3, -3, 2, -1, -2, 2, -1, 10]
[-1, -2, 1, 2, 1, -8, -6, -1, 16]
[8, -7, -8, 8, 8, 8, -8, 1, 15]
[8, 6, -8, 8, 6, -8, 8, 8, 8]
[-1, 1, 0, 1, 1, 0, -1, 1, 1]
[-1, 1, 0, 1, 1, 1, 1, -1, 1]
[1, 0, -1, 1, -1, 1, 1, -1, 2]
[-3, 2, -4, -8, -2, -1, 3, -1, 16]
[-6, -2, 1, -1, -8, 2, -1, 1, 16]
[1, -1, 1, 1, -8, 1, 1, 1, 8]
[1, -1, 1, 1, 1, 1, 1, -2, 2]
[-1, 2, 2, 1, -1, 0, 2, 2, 1]
[1, 2, 2, -1, 2, -2, -6, 2, 8]
[-3, 0, 1, -1, -1, -3, 1, -1, 8]
[1, 1, 1, -1, -1, 1, 1, 8, 1]
[1, -1, -1, -1, -1, 0, 1, 8, 3]
[-1, 8, -1, -1, -1, -1, 0, 8, 4]
