[-5, -7, 3, 4, 6, -4, -2, -6, 16]
[2, -7, -1, -3, -3, -2, -3, -1, 16]
[3, 7, -4, -5, 4, 8, 3, -8, 9]
[-6, 6, -1, 3, -3, -2, -4, 6, 10]
[3, -3, -2, 3, 1, 3, -4, 2, 5]
[-4, -2, 6, -8, 8, -8, 4, 2, 14]
[2, 3, -3, 1, -3, -1, 2, -1, 5]
[2, -8, 8, 1, -2, -1, 8, 8, 8]
[-8, 7, 8, 6, -8, 8, -1, -6, 15]
[-2, -2, -2, 1, -2, 1, 1, -1, 7]
[1, -1, 8, -2, -1, -2, 8, -1, 5]
[1, 8, 8, -2, 1, -2, -1, 1, 3]
[-1, -1, -8, 1, 8, 2, -8, 0, 16]
[8, -1, -2, 8, 8, -1, -1, 8, 3]
[-1, 8, -1, 0, 8, -1, 8, -1, 3]
[-1, 8, -2, -1, -2, 8, -1, 8, 5]
[-2, -1, -3, -3, -3, -3, -2, 1, 14]
[1, 1, -7, -1, 1, -1, 2, 1, 8]
[1, -1, 0, 1, -2, 8, 1, 1, 2]
[1, 1, 8, -1, -1, 8, 1, 1, 1]
[-1, -1, 8, -1, -1, 8, 1, -1, 4]
[-1, 1, 8, -1, 1, 8, -1, 1, 2]
[0, -1, 8, 1, 1, 8, 1, -1, 1]
[-1, -1, 8, -1, -1, 8, -1, 8, 4]
