[1, -5, 6, -3, 2, -4, -2, 1, 10]
[2, -4, -2, 1, 1, -4, 6, -3, 9]
[-2, -3, -5, 1, -3, -3, -4, 2, 16]
[-7, 8, 1, -6, 8, 3, -4, -6, 16]
[2, 1, -5, -3, -4, 3, 5, 2, 8]
[-8, 8, 5, 5, -3, -7, 3, -4, 15]
[-2, -3, 2, -1, -3, 3, 2, 1, 6]
[7, 8, 6, -8, -7, 8, 1, -8, 15]
[1, 8, -8, -1, 1, -1, -2, 8, 10]
[-3, -1, 2, 3, 1, 3, -2, -3, 6]
[1, -1, -2, -1, -2, 8, -1, -1, 6]
[1, 3, 1, -3, -2, -3, 4, 3, 5]
[8, 1, -8, 8, 8, 8, -7, -8, 15]
[-1, 8, 8, -7, 7, 8, -8, 8, 8]
[8, -3, 2, 8, 1, 8, -3, 8, 3]
[-1, -1, 2, 2, -1, -1, 8, 2, 2]
[-1, 8, -8, 2, -2, 1, 1, -7, 16]
[0, 1, -1, 1, 1, -1, 1, 1, 1]
[-2, 8, 1, -1, 8, -1, -3, -3, 7]
[0, 2, -8, -1, -1, -5, -1, -1, 16]
[-1, -4, -3, 3, 8, 3, -8, -4, 16]
[1, -1, 1, 1, -1, -1, 0, -1, 3]
[1, -1, 1, 1, 1, 1, 1, -2, 2]
[1, -1, -2, -1, 1, 1, 1, -1, 4]
[-1, 1, 0, 1, 1, 1, -1, 8, 1]
[-1, 2, 0, -1, -1, 6, -8, 8, 10]
[1, 2, -4, 2, -2, 1, -3, 8, 8]
[-1, -1, 0, -1, 8, -1, 8, 8, 3]
