[-3, 5, -6, -3, -6, 1, 1, -3, 15]
[-7, 2, 1, -4, 4, 8, -8, 6, 11]
[8, -7, -1, -1, 8, -8, 3, 5, 9]
[0, -3, -1, 1, 2, 3, 3, -3, 4]
[-1, 2, 2, -3, -3, 1, 0, 3, 4]
[-3, 2, 3, 3, 3, -1, -1, -1, 3]
[1, 8, -2, -1, 8, 2, -2, -3, 5]
[8, 8, -5, 8, -4, 1, -3, 8, 7]
[-3, -3, 1, 8, -3, -3, 1, 2, 9]
[-4, -3, -2, -1, 1, -3, -3, -3, 16]
[8, 2, -3, -3, -1, 0, -1, -3, 8]
[1, -2, 8, -2, -1, -1, 8, -2, 6]
[-1, -5, 2, 1, -8, 2, -2, -2, 16]
[1, 0, -1, -1, 1, -1, 0, 1, 2]
[1, -1, 1, 1, -1, 0, -1, -1, 3]
[1, -1, -1, 1, 0, 0, 8, -1, 2]
[-1, 0, 0, -1, -1, 8, 8, 8, 2]
