[2, 7, 8, -8, -4, 6, -4, -1, 9]
[-8, 6, 4, 8, -4, -7, 1, -2, 13]
[-2, -8, 0, -1, -4, 3, 2, 4, 11]
[5, 8, -8, -3, 8, -7, 1, -1, 11]
[-6, 7, -2, 0, 1, 8, 8, -8, 8]
[8, -8, 0, 0, 7, 8, -8, -1, 9]
[8, 1, 8, -2, -2, -1, 8, -1, 4]
[-2, -1, 1, 8, -3, -3, 1, -3, 9]
[-2, -7, 8, -7, 8, -1, 5, -1, 16]
[1, -1, 8, -1, -2, -2, -2, 8, 6]
[-2, -1, -8, -2, 1, -3, -2, 1, 16]
[-1, -1, -1, 1, 1, -1, 1, 0, 3]
[1, -8, -1, 0, -1, -5, -1, -1, 16]
[1, -1, -1, 0, -1, 0, 1, 1, 2]
[-1, 0, 8, 8, 8, -1, -1, 0, 2]
[-8, -8, 8, 8, 8, 8, 8, -8, 16]
