[-1, -7, 5, 0, 6, -5, 8, -2, 8]
[5, 8, -1, -6, 8, -3, -2, -3, 8]
[-8, 8, 5, -3, -7, 8, -1, 1, 11]
[3, 5, -8, 8, -5, -3, -1, -1, 12]
[3, -4, -8, -3, 5, 1, -8, 8, 15]
[2, 1, 2, -2, -1, -2, -1, 0, 4]
[0, -1, 1, 0, 1, 1, 0, -1, 1]
[-1, -1, -1, 8, -2, -1, 8, 8, 4]
[-1, -8, -1, -4, -1, -1, 2, -2, 16]
[1, -1, -1, 8, -2, -1, -2, -2, 7]
[-1, 1, 0, 1, 1, 1, -1, 1, 1]
[-1, 8, 0, 8, 8, -1, -1, -1, 3]
[5, -6, -6, -2, -3, 5, 5, 1, 16]
[1, -1, 1, 0, -1, -1, -1, 0, 3]
[1, 0, -1, 1, -1, 1, 0, -1, 2]
[-1, -4, 1, 0, -3, -1, 1, 0, 8]
[-1, -1, -1, 1, -1, 1, -2, 1, 5]
[0, -1, -1, -1, 0, -1, -1, 1, 4]
[-1, 0, -1, -1, -1, 8, 0, -1, 4]
