[-3, 8, -6, -3, 1, -5, -1, -3, 15]
[-7, 1, 2, -4, 8, 4, -8, 7, 11]
[3, -5, -1, -1, 3, 6, 8, -6, 7]
[3, -2, -1, -1, -3, 8, 0, 3, 4]
[-1, 2, 2, -8, 1, -8, 0, 8, 14]
[-8, 2, 8, 8, -1, 8, -1, -1, 8]
[-2, -2, -1, 0, -2, 1, -2, -2, 9]
[1, 8, -7, -1, 7, 8, -8, -8, 16]
[8, 8, -8, 8, 6, -7, -1, 8, 8]
[-3, -3, 1, 3, -3, -3, 1, 2, 9]
[1, -2, -2, 8, 1, 0, 8, -2, 4]
[8, 2, -3, -3, 0, -1, -1, -3, 8]
[1, -2, 8, 2, 1, -2, -2, -8, 12]
[1, -2, 2, -2, -1, -1, 8, -8, 12]
[-1, 0, -1, -1, 8, -1, 1, 0, 3]
[-1, -1, 8, 0, 8, -1, -1, -1, 4]
