[8, 3, 0, -8, 8, 4, -4, -5, 9]
[1, -2, -2, 8, -4, 0, -3, -4, 11]
[-8, 2, -1, -1, 7, -8, 8, -6, 16]
[-8, 8, 7, 8, -8, 0, 7, 7, 8]
[-1, -3, 1, -2, 2, -3, -3, 1, 9]
[2, -1, -1, 2, -2, 0, 2, 1, 2]
[-1, -1, 8, -1, -2, 2, 8, -1, 4]
[-3, 8, 1, -3, -3, -1, -3, -2, 12]
[-2, -1, -2, -1, -2, 2, -1, 2, 7]
[-8, 8, 1, -7, 8, 8, -8, 8, 15]
[-1, -1, -2, -2, -1, -2, 8, -1, 8]
[8, 8, -1, -1, 8, -8, 8, 8, 8]
[8, -7, 8, 5, -7, 4, -1, 8, 9]
[3, 5, -1, -1, 1, 3, 5, -2, 2]
[-8, 1, 8, 8, -1, 0, 8, -8, 15]
[0, -1, 0, -1, 8, 8, -1, -1, 3]
[-2, -2, -2, 8, -1, 1, -2, 8, 7]
[-1, 1, 1, 1, 0, 0, -1, 1, 1]
[0, 1, 1, -2, -1, -1, -1, 1, 4]
[1, -1, -2, -3, 0, -2, -1, 1, 8]
[-1, -1, 0, -4, -1, -1, 1, 2, 7]
[8, 8, -1, -5, -4, 1, -1, 1, 10]
[8, 8, 8, -1, -1, -1, 8, -1, 3]
