[1, -5, -2, -1, -5, -3, -3, 8, 14]
[5, 7, -8, -4, 3, 8, -8, -4, 16]
[5, 5, -8, -4, 1, -6, 8, -4, 16]
[-7, 8, -6, 1, -8, 7, 7, 8, 13]
[-1, -3, 8, 8, -4, 2, 2, -4, 8]
[-3, 8, 1, 1, 8, -2, -2, 2, 4]
[-1, -8, -4, 2, -2, -1, -1, -1, 16]
[2, -3, 8, -3, -3, -1, -2, -7, 16]
[8, 8, 8, -8, 8, -1, -1, 8, 8]
[8, 8, 8, -8, -8, 7, 7, 8, 8]
[1, -8, -7, 8, 8, 8, -8, 8, 15]
[-1, -2, 8, -1, 8, 8, -2, -2, 6]
[1, -8, -7, 8, 8, -8, 8, 8, 15]
[-2, 1, -8, -6, -1, 2, 2, -1, 16]
[-1, -2, 8, -1, 8, -2, 8, -2, 6]
[-5, 2, -5, -1, 0, -1, -1, -1, 13]
[-1, -6, 1, -1, -8, -1, -1, 1, 16]
[-1, 1, 1, 1, 0, 1, 1, -1, 1]
[-1, 1, 1, 1, 0, -1, -1, -1, 3]
[0, 1, -1, 1, 1, -1, -1, 1, 2]
[-1, -1, -1, -1, 0, 1, -1, 1, 4]
[0, -1, -1, -1, -1, 1, 1, -1, 4]
[0, 8, -1, 8, -7, -1, 1, -8, 16]
[-1, -1, -1, 0, 1, -1, 1, 1, 3]
[-1, 8, -1, 8, -1, 8, -1, 0, 3]
