[8, 3, 3, -2, -1, -1, -2, -3, -2]
[8, -1, -2, -3, -2, 3, 3, -2, -1]
[2, 4, -1, -4, 3, 2, 2, -1, 4]
[6, 2, 1, -2, 3, -3, -2, 1, -2]
[0, -2, -1, 1, -3, 4, 6, 4, 3]
[1, 5, 7, 4, 3, -3, -1, 1, -4]
[8, -1, -2, 2, -2, -1, -2, 2, -2]
[1, 2, 2, 1, 4, 3, -2, -3, 1]
[12, -4, -2, -3, 2, -4, -2, -1, 3]
[6, -3, 4, -1, -4, 2, -2, 4, 1]
[0, -3, -1, 1, 2, 4, 2, 3, 4]
[6, 2, -5, -1, -3, -3, 5, 4, 3]
[2, -3, 2, -3, -2, 6, 4, 3, 1]
[8, -2, -3, 3, 1, -3, 2, -2, -1]
[6, -3, 5, 4, 3, 2, -5, -1, -3]
[6, -3, -2, 1, -2, 2, 1, -2, 3]
[1, 4, 2, 2, 1, -2, 2, -1, -2]
[3, 3, -2, -1, -2, 2, -1, 3, 2]
[3, 2, -1, 3, 2, 3, -2, -2, -1]
[2, 3, 2, 6, 5, -1, -4, -3, 4]
