[7, 5, 2, 3, -3, -1, 2, -4, -4]
[8, 1, -3, -2, 1, -3, 3, 2, -3]
[5, 0, 1, 3, 1, -1, -3, -1, -3]
[5, -1, -2, 1, -2, 0, -1, 2, -1]
[8, 1, 1, -2, -3, -3, -3, 2, 3]
[1, 1, -3, -2, -3, 4, 5, 2, 5]
[7, -2, 1, -3, -4, 5, 2, 4, -3]
[0, -3, -2, 1, -2, 5, 4, 5, 4]
[7, 5, -3, 4, 2, -2, -4, -3, 1]
[0, 1, 2, 3, 2, -2, 3, -2, 3]
[0, -2, 3, -2, 3, 1, 2, 3, 2]
[1, 4, 5, 2, 5, 1, -3, -2, -3]
[2, 4, -1, -2, -1, 1, 4, -1, 4]
[7, -1, -4, -4, 2, 5, -3, 3, 2]
[11, -4, 5, -2, -3, -1, -2, -4, 5]
[11, -4, -3, -2, 5, -1, 5, -4, -2]
